,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
187,5.545450067520141,0.08326056148710435,0.48789286613464355,0.01382939810405932,10,,1000,rbf,"{'model__C': 10, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'rbf'}",0.5065406976744187,0.5021802325581395,0.500842778972054,0.5050872093023255,0.5036390101892285,0.5036579857392333,0.0020229785847735195,228
250,5.570631885528565,0.05047281836061106,0.5339763164520264,0.07018308740693159,100,balanced,1000,rbf,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'rbf'}",0.5065406976744187,0.5021802325581395,0.500842778972054,0.5050872093023255,0.5036390101892285,0.5036579857392333,0.0020229785847735195,228
103,4.990587949752808,0.0688848158493569,0.4648104667663574,0.023420922374251342,0.1,,1000,rbf,"{'model__C': 0.1, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'rbf'}",0.5065406976744187,0.5021802325581395,0.5001221418800078,0.5050872093023255,0.5036390101892285,0.5035138583208241,0.0022331659527865416,237
82,5.019555234909058,0.051419620623142856,0.4639634132385254,0.012000094275017992,0.01,balanced,1000,rbf,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'rbf'}",0.5058139534883721,0.5021802325581395,0.5001221418800078,0.5050872093023255,0.5036390101892285,0.5033685094836148,0.002047349542620573,238
61,4.7565110206604,0.059032878830848436,0.4610751628875732,0.014471909440663485,0.01,,1000,rbf,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'rbf'}",0.5058139534883721,0.5021802325581395,0.5001221418800078,0.5043604651162791,0.5029112081513828,0.5030776002388363,0.0019339628017062242,239
40,4.987931919097901,0.029476344789445445,0.46868042945861815,0.016103167970994894,0.001,balanced,1000,rbf,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'rbf'}",0.5050872093023255,0.5021802325581395,0.5001221418800078,0.502906976744186,0.5021834061135371,0.5024959933196392,0.0015947347065604996,240
19,2.546625518798828,0.06884563745464405,0.21070504188537598,0.009968650226412223,0.001,,1000,rbf,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'rbf'}",0.502906976744186,0.5007267441860466,0.49723959351182334,0.5,0.5,0.5001746628884112,0.0018136140306150104,241
272,1.0798100471496581,0.019531578009405717,0.05091361999511719,0.005295101201939654,1000,,1000,sigmoid,"{'model__C': 1000, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
269,1.0928983211517334,0.013285386483315537,0.04769158363342285,0.001290610662309898,1000,,100,sigmoid,"{'model__C': 1000, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
251,3.6660165309906008,0.07820402716119773,0.1430109977722168,0.002320704433842347,100,balanced,1000,sigmoid,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
248,3.779157018661499,0.06295708780733744,0.14836406707763672,0.00399774609534258,100,balanced,100,sigmoid,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
290,3.6940006732940676,0.07974876199919186,0.14504141807556153,0.004487440974365213,1000,balanced,100,sigmoid,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
146,1.088685655593872,0.0123108698624253,0.04957170486450195,0.002306764438619168,1,,1000,sigmoid,"{'model__C': 1, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
122,3.698242950439453,0.03530404500234744,0.1466310977935791,0.004366743998978308,0.1,balanced,100,sigmoid,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
17,1.0376105785369873,0.024918852070656507,0.04919877052307129,0.004330568334610874,0.001,,100,sigmoid,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
20,1.2653850078582765,0.13911569788048472,0.051587581634521484,0.006937180097674163,0.001,,1000,sigmoid,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
38,3.7410486221313475,0.05348931267202953,0.1490124225616455,0.008880948671808959,0.001,balanced,100,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
41,3.7824739456176757,0.0409212159463153,0.15103731155395508,0.005291058423635149,0.001,balanced,1000,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
59,1.0673918724060059,0.015756863633496748,0.050541925430297854,0.005739556453882636,0.01,,100,sigmoid,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
62,1.0714513301849364,0.009488024325198054,0.04674906730651855,0.00333641050877658,0.01,,1000,sigmoid,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
80,3.7431391716003417,0.07945582583546637,0.14670658111572266,0.002848578001856989,0.01,balanced,100,sigmoid,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
83,3.7480014324188233,0.07463347673199068,0.14837279319763183,0.005211170178743223,0.01,balanced,1000,sigmoid,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
101,1.1047528266906739,0.0488613590099853,0.04882793426513672,0.0025372709480657564,0.1,,100,sigmoid,"{'model__C': 0.1, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
104,1.0928359031677246,0.013206833703918164,0.051631832122802736,0.00423935325494894,0.1,,1000,sigmoid,"{'model__C': 0.1, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
125,3.702239227294922,0.049487716081065766,0.14613852500915528,0.0024317721440889647,0.1,balanced,1000,sigmoid,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
143,1.057641077041626,0.014003135259926379,0.048091459274291995,0.0028288120742147077,1,,100,sigmoid,"{'model__C': 1, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
164,3.73832426071167,0.06415798920349608,0.14989881515502929,0.007285249686797496,1,balanced,100,sigmoid,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
293,3.4090976238250734,0.38996171426680887,0.11203298568725586,0.021242200617243176,1000,balanced,1000,sigmoid,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
230,1.0937045097351075,0.017833144840305803,0.04889326095581055,0.004170801656783127,100,,1000,sigmoid,"{'model__C': 100, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
227,1.081153154373169,0.01124953341892003,0.0518916130065918,0.004919118824381229,100,,100,sigmoid,"{'model__C': 100, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
209,3.709843301773071,0.11519163810139045,0.14582996368408202,0.003737391417021285,10,balanced,1000,sigmoid,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
206,3.723745346069336,0.031000532601863116,0.14463529586791993,0.0021620044982370227,10,balanced,100,sigmoid,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
167,3.762674570083618,0.06106106719700984,0.150573205947876,0.00465356966918752,1,balanced,1000,sigmoid,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
188,1.095532512664795,0.02377456294590403,0.0497077465057373,0.003163030819817833,10,,1000,sigmoid,"{'model__C': 10, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
185,1.0869670391082764,0.019737385533352424,0.04871068000793457,0.0015434728384255028,10,,100,sigmoid,"{'model__C': 10, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,242
161,3.8742941856384276,0.03243328979667069,0.1618654251098633,0.006592497086146518,1,balanced,10,sigmoid,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.5652909419581786,0.43996726597615793,0.5597457006058237,0.4921035274574946,0.427165211062591,0.4968545294120492,0.057886398798193496,270
119,3.7839415073394775,0.026214360224770316,0.14914484024047853,0.0067547348879837855,0.1,balanced,10,sigmoid,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.5601976255618527,0.4373839652139926,0.5590800273597811,0.49462575727965596,0.42587336244541485,0.4954321475721394,0.05736599353169515,271
203,3.868320274353027,0.06126194490548085,0.15333995819091797,0.004081095354312593,10,balanced,10,sigmoid,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.561296902481923,0.4387519542700801,0.5617915770959546,0.48886066054328714,0.42479378942261037,0.49509897676277104,0.058286861656296596,272
35,3.83044695854187,0.0859585811549937,0.14748501777648926,0.0050111487830874135,0.001,balanced,10,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.5521057260113347,0.4392893785421145,0.5560264803595857,0.4921707054914989,0.4303736050460941,0.4939931790901255,0.05341998873458436,273
77,3.8270112037658692,0.04902515661549815,0.14935731887817383,0.003408616192552953,0.01,balanced,10,sigmoid,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.5535042505374244,0.4381473519640414,0.5625427496580027,0.491999706859488,0.42261038330907325,0.49376088846560595,0.05737347004953576,274
245,3.7980748653411864,0.025540579466711753,0.1509708881378174,0.004178904314527832,100,balanced,10,sigmoid,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.5579257865937073,0.43662057846394375,0.5569669728356459,0.4849032636310338,0.4251031052886949,0.4923039413626052,0.05684873527958443,275
287,3.841381788253784,0.03932363079864712,0.1476625919342041,0.002345598712593986,1000,balanced,10,sigmoid,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.5434031170607778,0.43731678717998823,0.5662192202462379,0.49620138753175685,0.41544153323629307,0.49171640905101077,0.05834290913746448,276
137,1.6560416221618652,0.05485887212310981,0.059444761276245116,0.002922023749336281,1,,1,sigmoid,"{'model__C': 1, 'model__class_weight': None, 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.45364715653703336,0.4892148719953098,0.4741792065663475,0.49822894273988666,0.5252426006792819,0.4881025557035718,0.02393406812751405,277
11,1.466867208480835,0.043442192602301165,0.059699392318725585,0.005128397792156409,0.001,,1,sigmoid,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.46409028727770174,0.4920241352354895,0.4868697478991596,0.4950654680476842,0.4851770984958758,0.4846453473911822,0.010869835671926094,278
95,1.7105425357818604,0.032115879954875914,0.060709381103515626,0.002900012803525131,0.1,,1,sigmoid,"{'model__C': 0.1, 'model__class_weight': None, 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.46586134453781514,0.489813367207348,0.48816445182724244,0.4935020519835841,0.48415817564289176,0.4842998782397762,0.009695494788034525,279
53,1.6828618049621582,0.018500641710355127,0.06868338584899902,0.0046751445106565735,0.01,,1,sigmoid,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.4654460621457886,0.4886652335352746,0.4881155950752394,0.49392954856361143,0.4826055312954876,0.48375239412308035,0.00983041271721061,280
179,1.5223974704742431,0.07899342097116098,0.05911340713500977,0.007804919153679648,10,,1,sigmoid,"{'model__C': 10, 'model__class_weight': None, 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.43742671487199536,0.47450898964236854,0.46024281805745554,0.4829734219269103,0.5157205240174673,0.4741744937032394,0.02587700328716098,281
221,1.4579564571380614,0.05760344693069139,0.05268959999084473,0.0021256822823795003,100,,1,sigmoid,"{'model__C': 100, 'model__class_weight': None, 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.4358632988078953,0.47305550127027557,0.45914354113738515,0.48155657611881963,0.47218583212032994,0.4643609498909411,0.01594898766889798,282
263,1.4038387298583985,0.05599657427172565,0.05486488342285156,0.003963902345395827,1000,,1,sigmoid,"{'model__C': 1000, 'model__class_weight': None, 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.43552130154387336,0.4734585694743013,0.4591435411373851,0.4807992964627712,0.471943231441048,0.46417318801187574,0.015932653965189152,283
158,3.8093357563018797,0.10524276949848593,0.13695001602172852,0.005954793601301914,1,balanced,1,sigmoid,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.4532440883330076,0.4692080320500293,0.48950801250732856,0.4676324017979285,0.42516982047549734,0.46095247103275827,0.02129794335794946,284
56,1.0898332595825195,0.018356417122359622,0.04947519302368164,0.0021374117829178157,0.01,,10,sigmoid,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.5398060386945476,0.4269347273793238,0.49129128395544264,0.469592778972054,0.3767952450266861,0.46088401480561086,0.05559245589982258,285
14,1.0548656940460206,0.018572023117223176,0.04713287353515625,0.0009045595562198821,0.001,,10,sigmoid,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.5376624487004104,0.42992109634551495,0.48650942935313657,0.4626306918116084,0.3836608442503639,0.4600769020922068,0.051910507410628415,286
266,1.1269315242767335,0.023700464371347502,0.05060272216796875,0.001325276949425837,1000,,10,sigmoid,"{'model__C': 1000, 'model__class_weight': None, 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.540703781512605,0.4264461598592926,0.49118746335743596,0.46477428180574554,0.37549733139252794,0.4597218035855214,0.05616889924435696,287
182,1.1103044509887696,0.04802996895892099,0.051042032241821286,0.0026761218421183885,10,,10,sigmoid,"{'model__C': 10, 'model__class_weight': None, 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.5381021594684385,0.4276492573773696,0.4922562048075044,0.46456664060973224,0.375,0.45951485245260904,0.05555476212926757,288
224,1.1086763858795166,0.01707615342014838,0.052266931533813475,0.002991356362106651,100,,10,sigmoid,"{'model__C': 100, 'model__class_weight': None, 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.5388166894664842,0.4272584033613445,0.4914134258354505,0.4627161911276138,0.3760431829209122,0.4592495785423611,0.0553609883909178,289
140,1.082970428466797,0.018770869203137266,0.05043139457702637,0.002920653259787379,1,,10,sigmoid,"{'model__C': 1, 'model__class_weight': None, 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.540874780144616,0.4265072307992964,0.49198749267148717,0.46329025796365053,0.37292576419213974,0.4591171051542379,0.0570518118240374,290
98,1.0838393688201904,0.014437789279511398,0.04716224670410156,0.0010589216874507085,0.1,,10,sigmoid,"{'model__C': 0.1, 'model__class_weight': None, 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.5343585108461989,0.42802789720539375,0.49444865155364476,0.4595771448114129,0.37642527899078115,0.4585674966814864,0.05424530496868664,291
200,3.049208402633667,0.07672582246973109,0.1007988452911377,0.010756598283395962,10,balanced,1,sigmoid,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.43443423881180376,0.4604504592534688,0.48454905217901123,0.45866718780535476,0.40725376031052885,0.4490709396720335,0.026241903181828907,292
242,3.051158046722412,0.0661716074062477,0.10428776741027831,0.0050921286044122984,100,balanced,1,sigmoid,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.4331639632597225,0.4611344537815125,0.47062487785812,0.45688391635724057,0.4068655992236778,0.4457345620960547,0.023020898388111537,293
284,2.964680480957031,0.05439424417528716,0.10371851921081543,0.0031368507986214433,1000,balanced,1,sigmoid,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.43337160445573575,0.46111002540551105,0.470234023842095,0.45705491498925155,0.4063925278990781,0.4456326193183343,0.023088375006376657,294
