,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__degree,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
465,1.3912408828735352,0.018796246869152922,0.8129380226135254,0.035165984559228224,0.1,balanced,4,10,rbf,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.6232948337755579,0.6015920087404402,0.6242157015764008,0.6181988450132667,0.621563234914955,0.6177729248041242,0.00834710434398658,841
727,0.43894338607788086,0.1532965734640445,0.04545207023620605,0.023584723343301132,10,,4,1000,poly,"{'model__C': 10, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.6601061339160293,0.4953878570313719,0.6488294053379117,0.4553769314811924,0.8188974224750178,0.6157195500483047,0.13002857444567392,844
891,0.5286705017089843,0.20130938662824627,0.04665188789367676,0.02978876026345049,100,,4,100,poly,"{'model__C': 100, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 100, 'model__kernel': 'poly'}",0.8089979709692524,0.49534883720930234,0.4904557515217731,0.4553769314811924,0.8193896445843849,0.6139138271531811,0.1641411802600338,845
723,0.3723644733428955,0.14420325936282077,0.04336142539978027,0.030311401868558692,10,,4,100,poly,"{'model__C': 10, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 100, 'model__kernel': 'poly'}",0.8088965194318715,0.49534883720930234,0.4904557515217731,0.4553769314811924,0.8193896445843849,0.6138935368457048,0.16411706818432903,846
1059,0.434075927734375,0.18507704045358697,0.05919189453125,0.04425760916113998,1000,,4,100,poly,"{'model__C': 1000, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 100, 'model__kernel': 'poly'}",0.8078117683783362,0.49534883720930234,0.4904557515217731,0.4553769314811924,0.8193896445843849,0.6136765866349979,0.16385966087684384,847
83,0.3110398292541504,0.10268350783836747,0.03613500595092774,0.020255352689987308,0.001,,5,1000,poly,"{'model__C': 0.001, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.630911503043546,0.6642812548774778,0.4837911659122835,0.4782269392851569,0.8085685712276645,0.6131558868692257,0.1233338836591889,848
31,0.249052095413208,0.030898838379305894,0.07771053314208984,0.021261234938035816,0.001,,4,0.001,poly,"{'model__C': 0.001, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.5841345403464961,0.6176213516466366,0.630817855470579,0.5954268768534416,0.6317514512739177,0.6119504151182142,0.019115287418724425,849
975,0.48401293754577634,0.2109870356657494,0.04965224266052246,0.028102748280214463,100,balanced,4,100,poly,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 100, 'model__kernel': 'poly'}",0.7991259559856407,0.49534883720930234,0.4904557515217731,0.4553769314811924,0.8193896445843849,0.6119394241564586,0.16182574173969927,850
1143,0.401338005065918,0.17394327152136294,0.04204678535461426,0.032700209713096826,1000,balanced,4,100,poly,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 100, 'model__kernel': 'poly'}",0.7990167004838459,0.49534883720930234,0.4904557515217731,0.4553769314811924,0.8193896445843849,0.6119175730560997,0.16180047013559787,851
807,0.37250323295593263,0.15967075639759146,0.04504079818725586,0.03350373233680299,10,balanced,4,100,poly,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 100, 'model__kernel': 'poly'}",0.7983299516154206,0.49534883720930234,0.4904557515217731,0.4553769314811924,0.8193896445843849,0.6117802232824147,0.16164180013327023,852
251,0.37325682640075686,0.1395249583781481,0.041195249557495116,0.023973977764954045,0.01,,5,1000,poly,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.6113547682222569,0.6727407523021695,0.4837911659122835,0.4782269392851569,0.8085685712276645,0.6109364393899063,0.12381933581961899,853
381,1.3665025234222412,0.015823886317202433,0.7783287048339844,0.030237500289324405,0.1,,4,10,rbf,"{'model__C': 0.1, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.6176330575932574,0.5968159825191197,0.6081590447947557,0.6149953176213515,0.6145471165941355,0.6104301038245239,0.007485659919944988,854
409,1.474677324295044,0.030263969203867126,0.8509421348571777,0.037221706229419116,0.1,,5,10,rbf,"{'model__C': 0.1, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.6176330575932574,0.5968159825191197,0.6081590447947557,0.6149953176213515,0.6145471165941355,0.6104301038245239,0.007485659919944988,854
353,1.3178636074066161,0.02189410519285233,0.7947288513183594,0.02163765529993686,0.1,,3,10,rbf,"{'model__C': 0.1, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.6176330575932574,0.5968159825191197,0.6081590447947557,0.6149953176213515,0.6145471165941355,0.6104301038245239,0.007485659919944988,854
1087,0.4818077087402344,0.1791289735993774,0.057265853881835936,0.027890476980075563,1000,,5,100,poly,"{'model__C': 1000, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 100, 'model__kernel': 'poly'}",0.49488840330888095,0.6105977836741064,0.6510457312314655,0.4782269392851569,0.8085529451289545,0.6086623605257129,0.11976164180834283,857
1130,0.8292612075805664,0.08032990728954469,0.15954270362854003,0.019167097902420556,1000,balanced,4,0.1,sigmoid,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.6201420321523333,0.6253706883096612,0.6497502731387546,0.5178710785078819,0.6286262315319046,0.6083520607281072,0.04634716657371634,858
1102,0.7839589595794678,0.10551436642550109,0.15463743209838868,0.009437028095317029,1000,balanced,3,0.1,sigmoid,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.6201420321523333,0.6253706883096612,0.6497502731387546,0.5178710785078819,0.6286262315319046,0.6083520607281072,0.04634716657371634,858
1158,1.0747787952423096,0.15081250334518126,0.2163239002227783,0.043763451195422166,1000,balanced,5,0.1,sigmoid,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.6201420321523333,0.6253706883096612,0.6497502731387546,0.5178710785078819,0.6286262315319046,0.6083520607281072,0.04634716657371634,858
839,0.3909623146057129,0.1261204968639448,0.04046630859375,0.022769071843902013,10,balanced,5,1000,poly,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.6549477134384266,0.5921570157640081,0.4837911659122835,0.4782269392851569,0.8085685712276645,0.6035382811255079,0.1223537386327516,861
671,0.3692063808441162,0.12491720809360342,0.043070745468139646,0.02391179906620335,1,balanced,5,1000,poly,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.5693226158888716,0.6734899328859061,0.4837911659122835,0.4782269392851569,0.8085685712276645,0.6026798450399765,0.1250119871245329,862
227,0.3011010646820068,0.0034206277712141545,0.08839244842529297,0.03033844526359339,0.01,,5,0.001,poly,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.6376853441548306,0.5743639769002653,0.5604573123146559,0.6257218667082878,0.6111406270753412,0.6018738254306761,0.02969574677857529,863
59,0.2436234951019287,0.0070118332117621324,0.07070627212524414,0.01734592001961255,0.001,,5,0.001,poly,"{'model__C': 0.001, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.6300764788512565,0.5725378492274076,0.5738801311066022,0.6164741688777899,0.6090311037494824,0.6003999463625078,0.023208494763075058,864
325,1.3668409824371337,0.028493678899675877,0.7599078178405761,0.024687195789538405,0.01,balanced,5,10,rbf,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.6072850007803965,0.5878648353363509,0.5951966599032308,0.6038980802247542,0.5999562469236118,0.5988401646336688,0.006809939606998529,865
269,1.3798441410064697,0.042414021422092676,0.7533205986022949,0.02050842369217583,0.01,balanced,3,10,rbf,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.6072850007803965,0.5878648353363509,0.5951966599032308,0.6038980802247542,0.5999562469236118,0.5988401646336688,0.006809939606998529,865
297,1.353875494003296,0.006790046984940007,0.7572334289550782,0.023273458408342163,0.01,balanced,4,10,rbf,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.6072850007803965,0.5878648353363509,0.5951966599032308,0.6038980802247542,0.5999562469236118,0.5988401646336688,0.006809939606998529,865
895,0.7675495624542237,0.4113753795957758,0.0694472312927246,0.045415685771661676,100,,4,1000,poly,"{'model__C': 100, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.6282269392851567,0.4953878570313719,0.5656079288278446,0.4553769314811924,0.8188974224750178,0.5926994158201168,0.1276625990527935,868
185,1.4599066257476807,0.06917450652547279,0.8443385124206543,0.06479307920799518,0.01,,3,10,rbf,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.5975144373341659,0.5787888247229592,0.5852583112221008,0.5926174496644296,0.5935925182239377,0.5895543082335186,0.006684382637008326,869
241,1.302227783203125,0.01144362705538759,0.7857517719268798,0.025521192943232844,0.01,,5,10,rbf,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.5975144373341659,0.5787888247229592,0.5852583112221008,0.5926174496644296,0.5935925182239377,0.5895543082335186,0.006684382637008326,869
213,1.2602352619171142,0.010937897567521317,0.762892770767212,0.03621416952455379,0.01,,4,10,rbf,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.5975144373341659,0.5787888247229592,0.5852583112221008,0.5926174496644296,0.5935925182239377,0.5895543082335186,0.006684382637008326,869
976,0.5814963340759277,0.02290448708853076,0.0920097827911377,0.0070159670368567725,100,balanced,4,1000,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
928,0.614585542678833,0.02087105536536918,0.10435380935668945,0.011658021613078896,100,balanced,3,0.01,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
1004,0.5822632789611817,0.04017610890816578,0.09416680335998535,0.004988205197901047,100,balanced,5,1000,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
1000,0.6073749542236329,0.022429278257791282,0.09384498596191407,0.008689332987497867,100,balanced,5,100,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 100, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
996,0.5883399486541748,0.06495098618627437,0.08905596733093261,0.009769461572913807,100,balanced,5,10,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 10, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
992,0.5725567817687989,0.01014095527970341,0.09367899894714356,0.0043949382977585254,100,balanced,5,1,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 1, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
988,0.5650710105895996,0.01658983182826789,0.09660563468933106,0.006317258636961255,100,balanced,5,0.1,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.1, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
980,0.7367872714996337,0.05816403768196344,0.09331140518188477,0.009440693648341433,100,balanced,5,0.001,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
972,0.7879147529602051,0.038975208070213346,0.10239391326904297,0.018673418132275067,100,balanced,4,100,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 100, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
924,0.5917317867279053,0.02351292025495056,0.10631566047668457,0.02649652629759108,100,balanced,3,0.001,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
968,1.002284336090088,0.08288796357856788,0.10581321716308593,0.01608482151244944,100,balanced,4,10,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 10, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
960,0.5740108966827393,0.07064417504180534,0.0928339958190918,0.008705806744452947,100,balanced,4,0.1,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.1, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
956,0.5653984546661377,0.016322619965642434,0.09111943244934081,0.0031865158501455217,100,balanced,4,0.01,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
952,0.5567277431488037,0.02338185724315367,0.08908195495605468,0.009079134224276355,100,balanced,4,0.001,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
948,0.5917740345001221,0.025116737899488973,0.09585738182067871,0.004931238796881597,100,balanced,3,1000,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
944,0.560421085357666,0.016436707640681628,0.09608001708984375,0.005131382381139066,100,balanced,3,100,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 100, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
940,0.6481960773468017,0.01962880653000373,0.10093116760253906,0.011657624066263727,100,balanced,3,10,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 10, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
936,0.5731040000915527,0.05937434653499184,0.09011435508728027,0.0051370485853954985,100,balanced,3,1,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 1, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
932,0.5773708343505859,0.03545396130611512,0.09315714836120606,0.007419501546546186,100,balanced,3,0.1,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.1, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
964,0.5558139324188233,0.009521117572031095,0.08970427513122559,0.004443241838489672,100,balanced,4,1,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 1, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
984,0.6383845806121826,0.08060986373962198,0.10839643478393554,0.029304401180473023,100,balanced,5,0.01,linear,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.6858748244108007,0.5729514593413453,0.5513734977368504,0.552614328078664,0.5784977068700143,0.5882623632875349,0.049979066972107695,872
1063,0.5470566749572754,0.2536625853306303,0.053078317642211915,0.02964144087767298,1000,,4,1000,poly,"{'model__C': 1000, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.622686124551272,0.4953878570313719,0.5100905259872015,0.4553769314811924,0.8188974224750178,0.5804877723052111,0.13150692193708916,893
587,0.4328958034515381,0.17536822648864503,0.04906620979309082,0.025388302660924192,1,,5,1000,poly,"{'model__C': 1, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.5908459497424692,0.5326830029655065,0.4837911659122835,0.4782269392851569,0.8085685712276645,0.5788231258266161,0.12182536276729847,894
962,0.8056411743164062,0.09947458626391546,0.15730881690979004,0.01722702313119783,100,balanced,4,0.1,sigmoid,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.6194943031059779,0.49674574683939443,0.4835648509442797,0.6569923521148744,0.6286496706799697,0.5770893847368992,0.07217071837796458,895
990,0.8354471683502197,0.09580804074575397,0.15778355598449706,0.01123043429850297,100,balanced,5,0.1,sigmoid,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.6194943031059779,0.49674574683939443,0.4835648509442797,0.6569923521148744,0.6286496706799697,0.5770893847368992,0.07217071837796458,895
934,0.8211029529571533,0.12097949804044811,0.16136083602905274,0.0259859985531972,100,balanced,3,0.1,sigmoid,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.6194943031059779,0.49674574683939443,0.4835648509442797,0.6569923521148744,0.6286496706799697,0.5770893847368992,0.07217071837796458,895
157,1.4353337287902832,0.08473983270258327,0.7458757877349853,0.022777090113857815,0.001,balanced,5,10,rbf,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.5795341033244887,0.5640549399094741,0.5809427189012019,0.5789839238333073,0.5811775827987906,0.5769386537534524,0.006494776789816488,898
129,1.3181961536407472,0.023986855934391232,0.730167818069458,0.03564121967905193,0.001,balanced,4,10,rbf,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.5795341033244887,0.5640549399094741,0.5809427189012019,0.5789839238333073,0.5811775827987906,0.5769386537534524,0.006494776789816488,898
101,1.325504207611084,0.10107416730977924,0.6531527042388916,0.0176946288451557,0.001,balanced,3,10,rbf,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.5795341033244887,0.5640549399094741,0.5809427189012019,0.5789839238333073,0.5811775827987906,0.5769386537534524,0.006494776789816488,898
923,0.4878679275512695,0.19413467363338374,0.05728206634521484,0.037135242287382846,100,,5,1000,poly,"{'model__C': 100, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.4984157952239738,0.5444669892305292,0.4837911659122835,0.4782269392851569,0.8085685712276645,0.5626938921759216,0.12512278599841645,901
755,0.4586795330047607,0.1908961221591748,0.05729498863220215,0.03214039430710755,10,,5,1000,poly,"{'model__C': 10, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.47471515529889186,0.525690650850632,0.4837911659122835,0.4782269392851569,0.8085685712276645,0.5541984965149258,0.12850159797851055,902
1091,0.47753334045410156,0.18957289237394398,0.06023130416870117,0.03103355124220315,1000,,5,1000,poly,"{'model__C': 1000, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.4987357577649446,0.4916575620415171,0.4837911659122835,0.4782269392851569,0.8085685712276645,0.5521959992463132,0.12837479387930634,903
17,0.4955197811126709,0.0546290241490958,0.25694775581359863,0.014786833400102922,0.001,,3,10,rbf,"{'model__C': 0.001, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.5428047448103637,0.5301428125487748,0.5493366630248167,0.5296004370220072,0.5393269839285574,0.538242328266904,0.007554612174001594,904
73,0.47965474128723146,0.0175194887874638,0.28442583084106443,0.009333963126114439,0.001,,5,10,rbf,"{'model__C': 0.001, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.5428047448103637,0.5301428125487748,0.5493366630248167,0.5296004370220072,0.5393269839285574,0.538242328266904,0.007554612174001594,904
45,0.5392202854156494,0.02018608159145077,0.277282190322876,0.043274453330475006,0.001,,4,10,rbf,"{'model__C': 0.001, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.5428047448103637,0.5301428125487748,0.5493366630248167,0.5296004370220072,0.5393269839285574,0.538242328266904,0.007554612174001594,904
458,0.8901665210723877,0.09280041821901636,0.20060439109802247,0.03914922693152452,0.1,balanced,4,0.1,sigmoid,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.5015920087404402,0.5042297487123459,0.4889573903543,0.526002809427189,0.6358611152346649,0.531328614493788,0.05360847469234361,907
486,0.8674466609954834,0.0800772473566898,0.1759406089782715,0.01568382616853649,0.1,balanced,5,0.1,sigmoid,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.5015920087404402,0.5042297487123459,0.4889573903543,0.526002809427189,0.6358611152346649,0.531328614493788,0.05360847469234361,907
430,0.906620979309082,0.07173602550545012,0.18081283569335938,0.020638617478915548,0.1,balanced,3,0.1,sigmoid,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.5015920087404402,0.5042297487123459,0.4889573903543,0.526002809427189,0.6358611152346649,0.531328614493788,0.05360847469234361,907
598,0.7974953174591064,0.08864737118819878,0.15661349296569824,0.010619543570006886,1,balanced,3,0.1,sigmoid,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.49695645387857024,0.49876697362260025,0.4857109411581083,0.5184095520524427,0.6290090709503013,0.5257705983324046,0.05268129465343177,910
654,1.0027409076690674,0.13457334246768832,0.18417959213256835,0.01895713607614113,1,balanced,5,0.1,sigmoid,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.49695645387857024,0.49876697362260025,0.4857109411581083,0.5184095520524427,0.6290090709503013,0.5257705983324046,0.05268129465343177,910
626,0.8167466163635254,0.09394398380199626,0.16016817092895508,0.014875204193469025,1,balanced,4,0.1,sigmoid,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.49695645387857024,0.49876697362260025,0.4857109411581083,0.5184095520524427,0.6290090709503013,0.5257705983324046,0.05268129465343177,910
822,0.9175127983093262,0.0936164771744731,0.16417007446289061,0.020949602641470416,10,balanced,5,0.1,sigmoid,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.49696425784298426,0.49680817855470577,0.4848525050725769,0.5177852348993288,0.6286262315319046,0.5250072815803001,0.05288298670744719,913
766,0.8654751777648926,0.09530347742851801,0.15851044654846191,0.015960565165424066,10,balanced,3,0.1,sigmoid,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.49696425784298426,0.49680817855470577,0.4848525050725769,0.5177852348993288,0.6286262315319046,0.5250072815803001,0.05288298670744719,913
794,0.9039309978485107,0.11806248930709576,0.17753262519836427,0.0310883663487475,10,balanced,4,0.1,sigmoid,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.49696425784298426,0.49680817855470577,0.4848525050725769,0.5177852348993288,0.6286262315319046,0.5250072815803001,0.05288298670744719,913
438,0.7388509273529053,0.04732574317806544,0.20748548507690429,0.1061543091740181,0.1,balanced,3,10,sigmoid,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.4962306851880755,0.5046043390042141,0.48265178710785084,0.4943265178710785,0.6176723363361487,0.5190971331014735,0.04978319563299722,916
466,0.7223650455474854,0.03642091643632628,0.1451871395111084,0.0075973146241971054,0.1,balanced,4,10,sigmoid,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.4962306851880755,0.5046043390042141,0.48265178710785084,0.4943265178710785,0.6176723363361487,0.5190971331014735,0.04978319563299722,916
494,0.7814723968505859,0.07051896800154231,0.14922776222229003,0.008425567624626703,0.1,balanced,5,10,sigmoid,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 10, 'model__kernel': 'sigmoid'}",0.4962306851880755,0.5046043390042141,0.48265178710785084,0.4943265178710785,0.6176723363361487,0.5190971331014735,0.04978319563299722,916
658,1.1939827919006347,0.12370386631905149,0.21117501258850097,0.01685118665442736,1,balanced,5,1,sigmoid,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.49101763695957545,0.5018963633525831,0.4805993444669892,0.49275792102388016,0.6279230570899517,0.518838864578596,0.05495981554726609,919
