,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1387,0.08681588172912598,0.007420781984902798,0.003388500213623047,0.0007972240519299733,1,0.6,18,73,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 18, 'n_estimators': 73, 'reg_lambda': 100, 'subsample': 1}",0.8857142857142857,0.85,0.9785714285714285,0.8333333333333333,0.9624060150375939,0.9020050125313283,0.05864538481666071,1041
1491,0.11234016418457031,0.024991640234109144,0.003517913818359375,0.0007997096299002024,1,0.6,25,75,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 25, 'n_estimators': 75, 'reg_lambda': 200, 'subsample': 1}",0.8785714285714287,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.06103274077090511,1041
1441,0.07953991889953613,0.00937263260676658,0.003098869323730469,0.000214279265330045,1,0.6,20,70,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 20, 'n_estimators': 70, 'reg_lambda': 100, 'subsample': 1}",0.8857142857142857,0.85,0.9785714285714285,0.8333333333333333,0.9624060150375939,0.9020050125313283,0.05864538481666071,1041
1473,0.12305517196655273,0.007980890824760657,0.004513788223266602,0.0013734063076923306,1,0.6,25,70,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 25, 'n_estimators': 70, 'reg_lambda': 200, 'subsample': 1}",0.8785714285714287,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.06103274077090511,1041
1393,0.08106389045715331,0.008934606768895825,0.0029899120330810548,1.1680077279964343e-07,1,0.6,18,74,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 18, 'n_estimators': 74, 'reg_lambda': 100, 'subsample': 1}",0.8857142857142857,0.85,0.9785714285714285,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.05864538481666069,1041
1447,0.07277698516845703,0.0008384379144336739,0.0029953956604003907,1.0899249995851596e-05,1,0.6,20,73,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 20, 'n_estimators': 73, 'reg_lambda': 100, 'subsample': 1}",0.8857142857142857,0.85,0.9785714285714285,0.8333333333333333,0.9624060150375939,0.9020050125313283,0.05864538481666071,1041
1449,0.08261218070983886,0.0029372233315527966,0.0028920650482177736,0.00019588476262746396,1,0.6,20,73,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 20, 'n_estimators': 73, 'reg_lambda': 200, 'subsample': 1}",0.8785714285714287,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.06103274077090511,1041
1459,0.08057627677917481,0.0029065326070202703,0.0029929161071777345,0.0006266854080073999,1,0.6,20,75,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 20, 'n_estimators': 75, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.061032740770905126,1041
1371,0.07825722694396972,0.005128651619492985,0.0032894134521484373,0.0005982973208630179,1,0.6,15,75,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 15, 'n_estimators': 75, 'reg_lambda': 200, 'subsample': 1}",0.8785714285714287,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.06103274077090511,1041
1389,0.0804368495941162,0.001316298223236342,0.0035879135131835936,0.0017376845678830908,1,0.6,18,73,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 18, 'n_estimators': 73, 'reg_lambda': 200, 'subsample': 1}",0.8785714285714287,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.06103274077090511,1041
1359,0.08408069610595703,0.012094771978298044,0.0030445098876953126,0.0009045987304453537,1,0.6,15,73,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 15, 'n_estimators': 73, 'reg_lambda': 200, 'subsample': 1}",0.8785714285714287,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.06103274077090511,1041
1381,0.07260236740112305,0.0004519303653705279,0.003746795654296875,0.000682828852581435,1,0.6,18,70,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 18, 'n_estimators': 70, 'reg_lambda': 100, 'subsample': 1}",0.8857142857142857,0.85,0.9785714285714285,0.8333333333333333,0.9624060150375939,0.9020050125313283,0.05864538481666071,1041
1757,0.08378996849060058,0.004831182483336975,0.003290748596191406,0.000595607244800605,1,1,20,74,300,1,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 20, 'n_estimators': 74, 'reg_lambda': 300, 'subsample': 1}",0.8785714285714286,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.061032740770905126,1041
1453,0.07353787422180176,0.002775532065886747,0.0032968997955322267,0.0006002851338716997,1,0.6,20,74,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 20, 'n_estimators': 74, 'reg_lambda': 100, 'subsample': 1}",0.8857142857142857,0.85,0.9785714285714285,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.05864538481666069,1041
1485,0.07781929969787597,0.0026039657578914286,0.0029978275299072264,0.0006472311081438571,1,0.6,25,74,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 25, 'n_estimators': 74, 'reg_lambda': 200, 'subsample': 1}",0.8785714285714287,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.06103274077090511,1041
1455,0.08056445121765136,0.0022947321151339426,0.0032130718231201173,0.000289958539921998,1,0.6,20,74,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 20, 'n_estimators': 74, 'reg_lambda': 200, 'subsample': 1}",0.8785714285714287,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.06103274077090511,1041
1395,0.07817926406860351,0.003379759341910771,0.003188896179199219,0.0003987315738350788,1,0.6,18,74,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 18, 'n_estimators': 74, 'reg_lambda': 200, 'subsample': 1}",0.8785714285714287,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.06103274077090511,1041
1461,0.08781089782714843,0.004704427302254022,0.003077125549316406,0.0005035230062956296,1,0.6,20,75,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 20, 'n_estimators': 75, 'reg_lambda': 200, 'subsample': 1}",0.8785714285714287,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.06103274077090511,1041
1489,0.08978285789489746,0.020628419234329846,0.005592966079711914,0.0030956705209877256,1,0.6,25,75,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 25, 'n_estimators': 75, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.061032740770905126,1041
1471,0.0740058422088623,0.010055523704896038,0.003196907043457031,0.0007339342621903533,1,0.6,25,70,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 25, 'n_estimators': 70, 'reg_lambda': 100, 'subsample': 1}",0.8857142857142857,0.85,0.9785714285714285,0.8333333333333333,0.9624060150375939,0.9020050125313283,0.05864538481666071,1041
1483,0.10196495056152344,0.010864212393163455,0.005062723159790039,0.004144120351821479,1,0.6,25,74,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 25, 'n_estimators': 74, 'reg_lambda': 100, 'subsample': 1}",0.8857142857142857,0.85,0.9785714285714285,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.05864538481666069,1041
1357,0.0787618637084961,0.005278910134257432,0.002691507339477539,0.00038956524823710695,1,0.6,15,73,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 15, 'n_estimators': 73, 'reg_lambda': 100, 'subsample': 1}",0.8857142857142857,0.85,0.9785714285714285,0.8333333333333333,0.9624060150375939,0.9020050125313283,0.05864538481666071,1041
