,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
261,0.36872243881225586,0.02976866692228374,0.000891876220703125,0.0011071820319634078,0.8,0.2,10,120,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 120, 'reg_lambda': 1, 'subsample': 1}",0.9257278020378458,0.9454636505765097,0.9352892319718584,0.9142197576705101,0.9246995309751808,0.929079994646381,0.010566277585218057,443
229,0.33207359313964846,0.0160137084102947,0.004727363586425781,0.0027205968151762165,0.8,0.2,8,100,0,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 1}",0.9261644832605531,0.9483706273206957,0.9305745554035568,0.9221101231190151,0.9180061559507525,0.9290451890109146,0.01052677902187181,444
206,0.5043655395507812,0.02038395182392696,0.006388330459594726,0.00196934476370763,0.8,0.15,12,100,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 0.8}",0.9352620087336244,0.9453537228845026,0.9329807504397108,0.9074653117060778,0.9241010357631425,0.9290325659054115,0.012729813254292243,445
529,0.39771389961242676,0.013202003294328168,0.0031984329223632814,0.003917264318154441,1,0.2,10,70,0,1,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 70, 'reg_lambda': 0, 'subsample': 1}",0.9315866084425036,0.9524379519249561,0.9358877271838967,0.9031537033418019,0.9216215555989837,0.9289375092984283,0.01628448271646802,446
508,0.39070987701416016,0.053156830208013484,0.0045131206512451175,0.0028649919342306493,1,0.2,8,70,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 70, 'reg_lambda': 2, 'subsample': 0.8}",0.9306525958272683,0.945048368184483,0.9281561461794019,0.9153801055305844,0.9253957396912253,0.9289265910825927,0.00958601645115657,447
535,0.442335844039917,0.011943399171634256,0.004008102416992188,0.003708524028466152,1,0.2,10,80,0,1,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 80, 'reg_lambda': 0, 'subsample': 1}",0.9324114507520621,0.9499951143247998,0.9367305061559508,0.9023719953097518,0.9229406879030682,0.9288899508891266,0.015861266595138212,448
492,0.6006676197052002,0.011836739918833751,0.004425811767578125,0.0041030255347587405,1,0.15,12,100,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.15, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 0.8}",0.9313076176613295,0.9479187023646668,0.9282416454954073,0.9153434629665821,0.9216215555989837,0.9288865968173938,0.01099723278014285,449
150,0.4372809410095215,0.043263695875790105,0.004989528656005859,0.002965240362974689,0.8,0.15,8,80,0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 8, 'n_estimators': 80, 'reg_lambda': 0, 'subsample': 0.8}",0.9340004852013585,0.9437658784444012,0.9297073480555014,0.9158442446746141,0.9210841313269493,0.9288804175405648,0.009789787893134758,450
486,0.5470431327819825,0.027622662521852456,0.0015992164611816407,0.0031984329223632814,1,0.15,12,80,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.15, 'max_depth': 12, 'n_estimators': 80, 'reg_lambda': 0, 'subsample': 0.8}",0.9277049975739933,0.9456835059605238,0.9300493453195232,0.9178840140707446,0.9230261872190737,0.9288696100287716,0.009383859574991283,451
430,0.614003038406372,0.01943086564460881,0.0015988826751708984,0.003197765350341797,1,0.1,12,120,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 120, 'reg_lambda': 2, 'subsample': 0.8}",0.9336608442503639,0.940187121360172,0.9333105335157318,0.9128029118624194,0.9243331053351572,0.9288589032647689,0.009481369955332863,452
541,0.46765928268432616,0.02240527946317971,0.003211688995361328,0.0032151915660121075,1,0.2,10,100,0,1,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 1}",0.9343522561863175,0.9508989642368575,0.9362785811999219,0.9001490130936096,0.9226109048270471,0.9288579439087506,0.016936871660087924,453
536,0.4079157829284668,0.0166234297903119,0.00520634651184082,0.003490244974813807,1,0.2,10,80,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 80, 'reg_lambda': 1, 'subsample': 0.8}",0.9258369723435226,0.9483461989446942,0.9327731092436975,0.9122532734023842,0.9250293140512019,0.9288477735971001,0.011786601250392584,454
